	gage_number	variable	qualifier	value	dateTime
15317	08068800	Discharge, cubic feet per second	e	12600	2017-08-31T00:00:00.000
15318	08068800	Discharge, cubic feet per second	e	7040	2017-09-01T00:00:00.000
15319	08068800	Discharge, cubic feet per second	e	3130	2017-09-02T00:00:00.000
15320	08068800	Discharge, cubic feet per second	e	2000	2017-09-03T00:00:00.000
15321	08068800	Discharge, cubic feet per second	e	1420	2017-09-04T00:00:00.000
15322	08068800	Discharge, cubic feet per second	e	791	2017-09-05T00:00:00.000
15323	08068800	Discharge, cubic feet per second	e	331	2017-09-06T00:00:00.000
15324	08068800	Discharge, cubic feet per second	e	201	2017-09-07T00:00:00.000
15325	08068800	Discharge, cubic feet per second	e	154	2017-09-08T00:00:00.000
15326	08068800	Discharge, cubic feet per second	e	117	2017-09-09T00:00:00.000
15327	08068800	Discharge, cubic feet per second	e	89.8	2017-09-10T00:00:00.000
15328	08068800	Discharge, cubic feet per second	e	77.1	2017-09-11T00:00:00.000
15329	08068800	Discharge, cubic feet per second	e	60.0	2017-09-12T00:00:00.000
15330	08068800	Discharge, cubic feet per second	e	55.2	2017-09-13T00:00:00.000
15331	08068800	Discharge, cubic feet per second	e	49.1	2017-09-14T00:00:00.000
15332	08068800	Discharge, cubic feet per second	e	49.8	2017-09-15T00:00:00.000
15333	08068800	Discharge, cubic feet per second	e	47.6	2017-09-16T00:00:00.000
15334	08068800	Discharge, cubic feet per second	e	47.6	2017-09-17T00:00:00.000
15335	08068800	Discharge, cubic feet per second	e	426	2017-09-18T00:00:00.000
15336	08068800	Discharge, cubic feet per second	e	393	2017-09-19T00:00:00.000
15337	08068800	Discharge, cubic feet per second	e	73.4	2017-09-20T00:00:00.000
15338	08068800	Discharge, cubic feet per second	e	773	2017-09-21T00:00:00.000
15339	08068800	Discharge, cubic feet per second	e	343	2017-09-22T00:00:00.000
15340	08068800	Discharge, cubic feet per second	e	78.5	2017-09-23T00:00:00.000
15341	08068800	Discharge, cubic feet per second	e	47.6	2017-09-24T00:00:00.000
15342	08068800	Discharge, cubic feet per second	e	45.4	2017-09-25T00:00:00.000
15343	08068800	Discharge, cubic feet per second	e	47.6	2017-09-26T00:00:00.000
15344	08068800	Discharge, cubic feet per second	e	41.8	2017-09-27T00:00:00.000
15345	08068800	Discharge, cubic feet per second	e	39.7	2017-09-28T00:00:00.000
15346	08068800	Discharge, cubic feet per second	e	33.5	2017-09-29T00:00:00.000
15347	08068800	Discharge, cubic feet per second	e	34.2	2017-09-30T00:00:00.000
15348	08068800	Discharge, cubic feet per second	e	34.2	2017-10-01T00:00:00.000
15349	08068800	Discharge, cubic feet per second	e	34.9	2017-10-02T00:00:00.000
15350	08068800	Discharge, cubic feet per second	e	139	2017-10-03T00:00:00.000
15351	08068800	Discharge, cubic feet per second	e	138	2017-10-04T00:00:00.000
15352	08068800	Discharge, cubic feet per second	e	137	2017-10-05T00:00:00.000
15353	08068800	Discharge, cubic feet per second	e	74.2	2017-10-06T00:00:00.000
15354	08068800	Discharge, cubic feet per second	e	49.1	2017-10-07T00:00:00.000
15355	08068800	Discharge, cubic feet per second	e	42.5	2017-10-08T00:00:00.000
15356	08068800	Discharge, cubic feet per second	e	40.4	2017-10-09T00:00:00.000
15357	08068800	Discharge, cubic feet per second	e	35.6	2017-10-10T00:00:00.000
15358	08068800	Discharge, cubic feet per second	e	32.8	2017-10-11T00:00:00.000
15359	08068800	Discharge, cubic feet per second	e	38.4	2017-10-12T00:00:00.000
15360	08068800	Discharge, cubic feet per second	e	37.0	2017-10-13T00:00:00.000
15361	08068800	Discharge, cubic feet per second	e	36.3	2017-10-14T00:00:00.000
15362	08068800	Discharge, cubic feet per second	e	32.1	2017-10-15T00:00:00.000
15363	08068800	Discharge, cubic feet per second	e	27.5	2017-10-16T00:00:00.000
15364	08068800	Discharge, cubic feet per second	e	25.0	2017-10-17T00:00:00.000
15365	08068800	Discharge, cubic feet per second	e	28.1	2017-10-18T00:00:00.000
15366	08068800	Discharge, cubic feet per second	e	30.8	2017-10-19T00:00:00.000
15367	08068800	Discharge, cubic feet per second	e	88.4	2017-10-20T00:00:00.000
15368	08068800	Discharge, cubic feet per second	e	63.4	2017-10-21T00:00:00.000
15369	08068800	Discharge, cubic feet per second	e	218	2017-10-22T00:00:00.000
15370	08068800	Discharge, cubic feet per second	e	142	2017-10-23T00:00:00.000
15371	08068800	Discharge, cubic feet per second	e	53.9	2017-10-24T00:00:00.000
15372	08068800	Discharge, cubic feet per second	e	43.5	2017-10-25T00:00:00.000
15373	08068800	Discharge, cubic feet per second	e	36.6	2017-10-26T00:00:00.000
15374	08068800	Discharge, cubic feet per second	e	34.5	2017-10-27T00:00:00.000
15375	08068800	Discharge, cubic feet per second	e	25.9	2017-10-28T00:00:00.000
15376	08068800	Discharge, cubic feet per second	e	23.5	2017-10-29T00:00:00.000
15377	08068800	Discharge, cubic feet per second	e	20.1	2017-10-30T00:00:00.000
15378	08068800	Discharge, cubic feet per second	e	640	2017-10-31T00:00:00.000
15379	08068800	Discharge, cubic feet per second	e	645	2017-11-01T00:00:00.000
15380	08068800	Discharge, cubic feet per second	e	192	2017-11-02T00:00:00.000
15381	08068800	Discharge, cubic feet per second	e	96.5	2017-11-03T00:00:00.000
15382	08068800	Discharge, cubic feet per second	e	57.5	2017-11-04T00:00:00.000
15383	08068800	Discharge, cubic feet per second	e	38.3	2017-11-05T00:00:00.000
15384	08068800	Discharge, cubic feet per second	e	30.7	2017-11-06T00:00:00.000
15385	08068800	Discharge, cubic feet per second	e	22.6	2017-11-07T00:00:00.000
15386	08068800	Discharge, cubic feet per second	e	19.2	2017-11-08T00:00:00.000
15387	08068800	Discharge, cubic feet per second	e	25.6	2017-11-09T00:00:00.000
15388	08068800	Discharge, cubic feet per second	e	23.2	2017-11-10T00:00:00.000
15389	08068800	Discharge, cubic feet per second	e	17.7	2017-11-11T00:00:00.000
15390	08068800	Discharge, cubic feet per second	e	17.7	2017-11-12T00:00:00.000
15391	08068800	Discharge, cubic feet per second	e	16.2	2017-11-13T00:00:00.000
15392	08068800	Discharge, cubic feet per second	e	15.2	2017-11-14T00:00:00.000
15393	08068800	Discharge, cubic feet per second	e	14.2	2017-11-15T00:00:00.000
15394	08068800	Discharge, cubic feet per second	e	15.7	2017-11-16T00:00:00.000
15395	08068800	Discharge, cubic feet per second	e	15.7	2017-11-17T00:00:00.000
15396	08068800	Discharge, cubic feet per second	e	15.7	2017-11-18T00:00:00.000
15397	08068800	Discharge, cubic feet per second	e	15.2	2017-11-19T00:00:00.000
15398	08068800	Discharge, cubic feet per second	e	12.4	2017-11-20T00:00:00.000
15399	08068800	Discharge, cubic feet per second	e	12.0	2017-11-21T00:00:00.000
15400	08068800	Discharge, cubic feet per second	e	14.3	2017-11-22T00:00:00.000
15401	08068800	Discharge, cubic feet per second	e	14.3	2017-11-23T00:00:00.000
15402	08068800	Discharge, cubic feet per second	e	12.0	2017-11-24T00:00:00.000
15403	08068800	Discharge, cubic feet per second	e	11.2	2017-11-25T00:00:00.000
15404	08068800	Discharge, cubic feet per second	e	11.2	2017-11-26T00:00:00.000
15405	08068800	Discharge, cubic feet per second	e	12.1	2017-11-27T00:00:00.000
15406	08068800	Discharge, cubic feet per second	e	12.1	2017-11-28T00:00:00.000
15407	08068800	Discharge, cubic feet per second	e	15.9	2017-11-29T00:00:00.000
15408	08068800	Discharge, cubic feet per second	e	13.0	2017-11-30T00:00:00.000
15409	08068800	Discharge, cubic feet per second	e	13.5	2017-12-01T00:00:00.000
15410	08068800	Discharge, cubic feet per second	e	13.5	2017-12-02T00:00:00.000
15411	08068800	Discharge, cubic feet per second	e	446	2017-12-03T00:00:00.000
15412	08068800	Discharge, cubic feet per second	e	422	2017-12-04T00:00:00.000
15413	08068800	Discharge, cubic feet per second	e	246	2017-12-05T00:00:00.000
15414	08068800	Discharge, cubic feet per second	e	205	2017-12-06T00:00:00.000
15415	08068800	Discharge, cubic feet per second	e	252	2017-12-07T00:00:00.000
15416	08068800	Discharge, cubic feet per second	e	232	2017-12-08T00:00:00.000
15417	08068800	Discharge, cubic feet per second	e	154	2017-12-09T00:00:00.000
15418	08068800	Discharge, cubic feet per second	e	87.3	2017-12-10T00:00:00.000
15419	08068800	Discharge, cubic feet per second	e	56.7	2017-12-11T00:00:00.000
15420	08068800	Discharge, cubic feet per second	e	41.8	2017-12-12T00:00:00.000
15421	08068800	Discharge, cubic feet per second	e	32.1	2017-12-13T00:00:00.000
15422	08068800	Discharge, cubic feet per second	e	30.7	2017-12-14T00:00:00.000
15423	08068800	Discharge, cubic feet per second	e	25.0	2017-12-15T00:00:00.000
15424	08068800	Discharge, cubic feet per second	e	97.1	2017-12-16T00:00:00.000
15425	08068800	Discharge, cubic feet per second	e	356	2017-12-17T00:00:00.000
15426	08068800	Discharge, cubic feet per second	e	273	2017-12-18T00:00:00.000
15427	08068800	Discharge, cubic feet per second	e	186	2017-12-19T00:00:00.000
15428	08068800	Discharge, cubic feet per second	e	533	2017-12-20T00:00:00.000
15429	08068800	Discharge, cubic feet per second	e	263	2017-12-21T00:00:00.000
15430	08068800	Discharge, cubic feet per second	e	174	2017-12-22T00:00:00.000
15431	08068800	Discharge, cubic feet per second	e	92.5	2017-12-23T00:00:00.000
15432	08068800	Discharge, cubic feet per second	e	53.2	2017-12-24T00:00:00.000
15433	08068800	Discharge, cubic feet per second	e	38.8	2017-12-25T00:00:00.000
15434	08068800	Discharge, cubic feet per second	e	27.6	2017-12-26T00:00:00.000
15435	08068800	Discharge, cubic feet per second	e	37.9	2017-12-27T00:00:00.000
15436	08068800	Discharge, cubic feet per second	e	32.5	2017-12-28T00:00:00.000
15437	08068800	Discharge, cubic feet per second	e	29.1	2017-12-29T00:00:00.000
15438	08068800	Discharge, cubic feet per second	e	30.8	2017-12-30T00:00:00.000
15439	08068800	Discharge, cubic feet per second	e	24.5	2017-12-31T00:00:00.000
15440	08068800	Discharge, cubic feet per second	e	21.7	2018-01-01T00:00:00.000
15441	08068800	Discharge, cubic feet per second	e	18.4	2018-01-02T00:00:00.000
15442	08068800	Discharge, cubic feet per second	e	15.3	2018-01-03T00:00:00.000
15443	08068800	Discharge, cubic feet per second	e	16.5	2018-01-04T00:00:00.000
15444	08068800	Discharge, cubic feet per second	e	17.7	2018-01-05T00:00:00.000
15445	08068800	Discharge, cubic feet per second	e	19.6	2018-01-06T00:00:00.000
15446	08068800	Discharge, cubic feet per second	e	25.2	2018-01-07T00:00:00.000
15447	08068800	Discharge, cubic feet per second	e	203	2018-01-08T00:00:00.000
15448	08068800	Discharge, cubic feet per second	e	65.0	2018-01-09T00:00:00.000
15449	08068800	Discharge, cubic feet per second	e	32.5	2018-01-10T00:00:00.000
15450	08068800	Discharge, cubic feet per second	e	879	2018-01-11T00:00:00.000
15451	08068800	Discharge, cubic feet per second	e	769	2018-01-12T00:00:00.000
15452	08068800	Discharge, cubic feet per second	e	160	2018-01-13T00:00:00.000
15453	08068800	Discharge, cubic feet per second	e	80.9	2018-01-14T00:00:00.000
15454	08068800	Discharge, cubic feet per second	e	41.7	2018-01-15T00:00:00.000
15455	08068800	Discharge, cubic feet per second	e	82.3	2018-01-16T00:00:00.000
15456	08068800	Discharge, cubic feet per second	e	75.4	2018-01-17T00:00:00.000
15457	08068800	Discharge, cubic feet per second	e	44.7	2018-01-18T00:00:00.000
15458	08068800	Discharge, cubic feet per second	e	36.0	2018-01-19T00:00:00.000
15459	08068800	Discharge, cubic feet per second	e	42.7	2018-01-20T00:00:00.000
15460	08068800	Discharge, cubic feet per second	e	33.4	2018-01-21T00:00:00.000
15461	08068800	Discharge, cubic feet per second	e	48.9	2018-01-22T00:00:00.000
15462	08068800	Discharge, cubic feet per second	e	27.6	2018-01-23T00:00:00.000
15463	08068800	Discharge, cubic feet per second	e	21.0	2018-01-24T00:00:00.000
15464	08068800	Discharge, cubic feet per second	e	23.1	2018-01-25T00:00:00.000
15465	08068800	Discharge, cubic feet per second	e	21.0	2018-01-26T00:00:00.000
15466	08068800	Discharge, cubic feet per second	e	438	2018-01-27T00:00:00.000
15467	08068800	Discharge, cubic feet per second	e	396	2018-01-28T00:00:00.000
15468	08068800	Discharge, cubic feet per second	e	345	2018-01-29T00:00:00.000
15469	08068800	Discharge, cubic feet per second	e	174	2018-01-30T00:00:00.000
15470	08068800	Discharge, cubic feet per second	e	76.7	2018-01-31T00:00:00.000
15471	08068800	Discharge, cubic feet per second	e	48.9	2018-02-01T00:00:00.000
15472	08068800	Discharge, cubic feet per second	e	37.9	2018-02-02T00:00:00.000
15473	08068800	Discharge, cubic feet per second	e	28.3	2018-02-03T00:00:00.000
15474	08068800	Discharge, cubic feet per second	e	27.6	2018-02-04T00:00:00.000
15475	08068800	Discharge, cubic feet per second	e	25.2	2018-02-05T00:00:00.000
15476	08068800	Discharge, cubic feet per second	e	23.1	2018-02-06T00:00:00.000
15477	08068800	Discharge, cubic feet per second	e	158	2018-02-07T00:00:00.000
15478	08068800	Discharge, cubic feet per second	e	156	2018-02-08T00:00:00.000
15479	08068800	Discharge, cubic feet per second	e	137	2018-02-09T00:00:00.000
15480	08068800	Discharge, cubic feet per second	e	1140	2018-02-10T00:00:00.000
15481	08068800	Discharge, cubic feet per second	e	962	2018-02-11T00:00:00.000
15482	08068800	Discharge, cubic feet per second	e	888	2018-02-12T00:00:00.000
15483	08068800	Discharge, cubic feet per second	e	453	2018-02-13T00:00:00.000
15484	08068800	Discharge, cubic feet per second	e	192	2018-02-14T00:00:00.000
15485	08068800	Discharge, cubic feet per second	e	120	2018-02-15T00:00:00.000
15486	08068800	Discharge, cubic feet per second	e	85.1	2018-02-16T00:00:00.000
15487	08068800	Discharge, cubic feet per second	e	67.5	2018-02-17T00:00:00.000
15488	08068800	Discharge, cubic feet per second	e	55.5	2018-02-18T00:00:00.000
15489	08068800	Discharge, cubic feet per second	e	52.1	2018-02-19T00:00:00.000
15490	08068800	Discharge, cubic feet per second	e	41.7	2018-02-20T00:00:00.000
15491	08068800	Discharge, cubic feet per second	e	182	2018-02-21T00:00:00.000
15492	08068800	Discharge, cubic feet per second	e	365	2018-02-22T00:00:00.000
15493	08068800	Discharge, cubic feet per second	e	178	2018-02-23T00:00:00.000
15494	08068800	Discharge, cubic feet per second	e	95.6	2018-02-24T00:00:00.000
15495	08068800	Discharge, cubic feet per second	e	1360	2018-02-25T00:00:00.000
15496	08068800	Discharge, cubic feet per second	e	1390	2018-02-26T00:00:00.000
15497	08068800	Discharge, cubic feet per second	e	1370	2018-02-27T00:00:00.000
15498	08068800	Discharge, cubic feet per second	e	1340	2018-02-28T00:00:00.000
15499	08068800	Discharge, cubic feet per second	e	1180	2018-03-01T00:00:00.000
15500	08068800	Discharge, cubic feet per second	e	408	2018-03-02T00:00:00.000
15501	08068800	Discharge, cubic feet per second	e	184	2018-03-03T00:00:00.000
15502	08068800	Discharge, cubic feet per second	e	102	2018-03-04T00:00:00.000
15503	08068800	Discharge, cubic feet per second	e	71.4	2018-03-05T00:00:00.000
15504	08068800	Discharge, cubic feet per second	e	56.6	2018-03-06T00:00:00.000
15505	08068800	Discharge, cubic feet per second	e	39.7	2018-03-07T00:00:00.000
15506	08068800	Discharge, cubic feet per second	e	34.2	2018-03-08T00:00:00.000
15507	08068800	Discharge, cubic feet per second	e	29.1	2018-03-09T00:00:00.000
15508	08068800	Discharge, cubic feet per second	e	26.8	2018-03-10T00:00:00.000
15509	08068800	Discharge, cubic feet per second	e	28.3	2018-03-11T00:00:00.000
15510	08068800	Discharge, cubic feet per second	e	22.3	2018-03-12T00:00:00.000
15511	08068800	Discharge, cubic feet per second	e	18.4	2018-03-13T00:00:00.000
15512	08068800	Discharge, cubic feet per second	e	18.4	2018-03-14T00:00:00.000
15513	08068800	Discharge, cubic feet per second	e	17.1	2018-03-15T00:00:00.000
15514	08068800	Discharge, cubic feet per second	e	17.1	2018-03-16T00:00:00.000
15515	08068800	Discharge, cubic feet per second	e	18.4	2018-03-17T00:00:00.000
15516	08068800	Discharge, cubic feet per second	e	19.0	2018-03-18T00:00:00.000
15517	08068800	Discharge, cubic feet per second	e	19.0	2018-03-19T00:00:00.000
15518	08068800	Discharge, cubic feet per second	e	16.5	2018-03-20T00:00:00.000
15519	08068800	Discharge, cubic feet per second	e	14.2	2018-03-21T00:00:00.000
15520	08068800	Discharge, cubic feet per second	e	14.2	2018-03-22T00:00:00.000
15521	08068800	Discharge, cubic feet per second	e	13.7	2018-03-23T00:00:00.000
15522	08068800	Discharge, cubic feet per second	e	11.6	2018-03-24T00:00:00.000
15523	08068800	Discharge, cubic feet per second	e	12.1	2018-03-25T00:00:00.000
15524	08068800	Discharge, cubic feet per second	e	12.6	2018-03-26T00:00:00.000
15525	08068800	Discharge, cubic feet per second	e	13.1	2018-03-27T00:00:00.000
15526	08068800	Discharge, cubic feet per second	e	1380	2018-03-28T00:00:00.000
15527	08068800	Discharge, cubic feet per second	e	2550	2018-03-29T00:00:00.000
15528	08068800	Discharge, cubic feet per second	e	1890	2018-03-30T00:00:00.000
15529	08068800	Discharge, cubic feet per second	e	1430	2018-03-31T00:00:00.000
15530	08068800	Discharge, cubic feet per second	e	1250	2018-04-01T00:00:00.000
15531	08068800	Discharge, cubic feet per second	e	600	2018-04-02T00:00:00.000
15532	08068800	Discharge, cubic feet per second	e	214	2018-04-03T00:00:00.000
15533	08068800	Discharge, cubic feet per second	e	190	2018-04-04T00:00:00.000
15534	08068800	Discharge, cubic feet per second	e	178	2018-04-05T00:00:00.000
15535	08068800	Discharge, cubic feet per second	e	92.5	2018-04-06T00:00:00.000
15536	08068800	Discharge, cubic feet per second	e	95.6	2018-04-07T00:00:00.000
15537	08068800	Discharge, cubic feet per second	e	67.5	2018-04-08T00:00:00.000
15538	08068800	Discharge, cubic feet per second	e	42.7	2018-04-09T00:00:00.000
15539	08068800	Discharge, cubic feet per second	e	37.9	2018-04-10T00:00:00.000
15540	08068800	Discharge, cubic feet per second	e	30.8	2018-04-11T00:00:00.000
15541	08068800	Discharge, cubic feet per second	e	26.8	2018-04-12T00:00:00.000
15542	08068800	Discharge, cubic feet per second	e	22.3	2018-04-13T00:00:00.000
15543	08068800	Discharge, cubic feet per second	e	295	2018-04-14T00:00:00.000
15544	08068800	Discharge, cubic feet per second	e	133	2018-04-15T00:00:00.000
